"","Name","Code","rating","rating2","DSP","DInd","EPS","PER","BPS","PBR","ROE","ROA","CFO","CFPS","PCFR","EBIT","EBITDA","EV","EVperEBIT","ICR","FOCF","SP01","SP02","SP03","SP04","SP06","SP07","SP08","SP09","SP10"
"243","三菱商事","8058","A","","SP","General",8.90078222914058e-05,344014.708052873,0.0044008125709266,6957.80597480725,2.35570565801519,0.709638882722168,1017550,0.00068488524415741,44708.2197509901,293376,817206,4.54928e+12,15506653.5776614,2.85617710583153,628569,0.0841188101001432,14.8023643977161,0.0841188101001432,0.0519625338763077,22.9773218142549,17.6502375809935,0.182776713812047,0.509128992103948,0.0460007005724059
"244","第一実業","8059","BBB","+","NonSP","General",0.000606959878770385,76611.3241194828,0.00485685163804301,9574.10344507382,12.527926720286,5.60946331215926,11141,0.00100492495309568,46272.1120186698,8973,9856,51551760000,5745208.96021398,177.078947368421,10873,0.16851451303072,6.70789366883117,0.16851451303072,0.164460847337135,294.184210526316,259.368421052632,0.418185207624551,0.459337279209582,0.175440654603044
"245","神鋼商事","8075","BBB","-","J2","General",0.000347156309046763,85206.5747594278,0.00645387956204132,4583.28974311445,5.51798367566598,1.07464897478628,14894,0.00168093175128169,17597.3831046059,5250,7622,26209542396,4992293.78971429,4.17367706919946,13345,0.0650256714749747,30.0509052742062,0.0650256714749747,0.0582628968600468,21.2089552238806,10.3419267299864,0.197524361337898,0.286767748974754,0.0939546869966713
"246","阪和興業","8078","A","-","J1","General",0.000681247377909811,47266.2369707688,0.00453212934511053,7104.82811677447,15.2413920672251,3.49737445275834,19004,0.000448920738229414,71727.5840875605,37259,42738,1.36311e+11,3658471.77863067,7.66179596174283,12672,0.0300347856046705,14.8049276990032,0.0300347856046705,0.020027404924352,6.04888416578108,11.3544102019129,0.466174538629966,0.534726305911792,0.20817758706426
"247","菱電商事","8084","A","-","NonSP","General",0.000157678143553003,105404.589535982,0.00306326705170393,5425.57985297273,5.15919092876905,2.86706657425774,1939,8.49507975407818e-05,195642.66,5513,5927,37935111774,6881028.79992744,156.478260869565,1841,0.0348684565448039,9.38231820482538,0.0348684565448039,0.0331061518818896,85.304347826087,257.695652173913,0.252392070686261,0.271345511147736,0.0802030899938898
"248","ニプロ","8086","A","-","J1","General",0.000102175744975873,132810.384726868,0.00101512614534423,13367.7967632273,10.8796095040552,2.05045435605972,66093,0.000385473001466428,35203.5030945789,25730,67016,2.32671e+11,9042790.51690633,4.37646764926305,66093,0.097146586354236,10.1519487883491,0.097146586354236,0.097146586354236,17.5108668498626,16.7414439170622,0.185321233074042,0.482685105157015,0.153479077813236
"249","岩谷産業","8088","A","","NonSP","General",0.000597814450204433,104882.041540747,0.00430061318799271,14579.3163112316,14.441167371352,6.87100357592862,48779,0.000832951271573654,75274.5114147482,45726,65903,3.67182e+11,8030048.55005905,38.4291986827662,22898,0.189310233751315,3.90979166350545,0.189310233751315,0.0888666379474283,54.5444566410538,72.3413830954995,0.258517170026798,0.372590146880901,0.206436525260551
"250","東邦ホールディングス","8129","A","-","NonSP","General",0.000131250560398881,139580.356413901,0.00303314896247409,6039.92755603294,4.33015937245777,1.50370106897001,8768,0.000112022283030993,163538.891587591,17083,23704,1.43391e+11,8393783.29333255,130.037974683544,4627,0.0196691155852168,18.8058977387783,0.0196691155852168,0.0103796758454377,111.987341772152,300.050632911392,0.171909592239263,0.238538018757799,0.0729397498793802
"251","ミツウロコグループホールディングス","8131","A","-","NonSP","General",8.48836402674e-05,147731.647234927,0.00149663767093281,8378.78148034602,5.69494225408204,3.64421547086901,5340,8.56697484460246e-05,146376.057213483,8634,11579,78164814552,9053140.43919388,27.5572916666667,3907,0.102890173410405,4.48225235339839,0.102890173410405,0.0752793834296724,28.8125,60.3072916666667,0.270200913813607,0.362364649183201,0.100625852242929
"252","シナネンホールディングス","8132","A","-","J1","General",0.000362163572077947,83939.9717248677,0.00397843390660441,7641.19769579039,9.22815515018945,4.87948447859223,7947,0.000609124636466338,49907.6842078772,7083,9941,39661636640,5599553.38698292,39.0495867768595,7947,0.17687907587527,4.51956543607283,0.17687907587527,0.17687907587527,66.6776859504132,82.1570247933884,0.209308510638298,0.293764775413712,0.140638961142108
"253","伊藤忠エネクス","8133","AA","-","J1","General",0.000171447727402579,58560.1229722042,0.00138088186810963,7270.71607779478,14.7093582318528,4.90758632174703,40214,0.000344059030379127,29181.039047098,31039,50969,1.17349e+11,3780695.25435742,18.7280373831776,40214,0.162857189140154,4.84467028978399,0.162857189140154,0.162857189140154,38.5831775700935,47.6345794392523,0.357225885900402,0.586598994118933,0.198153107573663
"254","加賀電子","8154","A","-","NonSP","General",0.000504213661166051,56464.1583374793,0.00331202038818181,8595.9615772864,15.9090659250058,6.10622605525645,9999,0.000348371503454902,81723.1022562256,18084,23144,81714929946,4518631.38387525,45.6529968454259,7485,0.0704442659677897,6.13299343242309,0.0704442659677897,0.0527328063575263,32.5425867507886,73.0094637223975,0.37725300400534,0.48281041388518,0.199479350511825
"255","木曽路","8160","BBB","-","NonSP","General",0.000182836316077452,128749.039058675,0.000905653335167099,25992.2854429247,20.1883335463803,10.283903455461,5233,0.000201938041796814,116570.408381426,5181,7104,61001294706,11774038.7388535,128.054054054054,3918,0.231528183346606,3.18158783783784,0.231528183346606,0.173347491372445,142.432432432432,192,0.257057802034235,0.352468370131481,0.196663440186756
"256","リテールパートナーズ","8167","BBB","+","NonSP","General",0.000162543206490392,73888.0465035611,0.00153363438484696,7831.07115924404,10.5985630014817,6.63162221969545,12241,0.000262423026991412,45765.8008814639,9080,13721,56021916859,6169814.63204846,135.392857142857,12241,0.286051457013998,3.118796006122,0.286051457013998,0.286051457013998,219.589285714286,245.017857142857,0.148830500417971,0.224901244078742,0.1323200454668
"257","上新電機","8173","A","-","J1","General",0.000452892857142857,59837.5522435139,0.00354653571428571,7641.25957926749,12.7700069484306,6.02935512858916,25836,0.000922714285714286,29369.8714971358,14604,23127,7.588e+10,5195836.75705286,60.9663461538462,19469,0.232719018537534,4.80036321183033,0.232719018537534,0.175367958349097,125.211538461538,111.1875,0.130218457423094,0.206214890771288,0.154990713717166
"258","AOKIホールディングス","8214","A","-","NonSP","General",0.000132505028208716,49205.6798760117,0.00143583242638772,4540.9198735002,9.25514196689697,4.89505184186125,4351,4.96408969981165e-05,131343.315578028,13000,24371,57147476608,4395959.73907692,32.5322128851541,-5919,0.0390542954339416,4.57137581551844,0.0390542954339416,-0.0531285623244083,13.187675070028,68.266106442577,0.26879497146638,0.503907865354396,0.0980913683368608
"259","高島屋","8233","A","+","J1","General",0.000179107183599394,63034.8809752497,0.00233523971641209,4834.62143978358,8.07419392470037,2.7673041253153,43720,0.0002459503130525,45903.580523559,39422,74250,2.0069e+11,5090812.23682208,6.72255067567568,43720,0.0594510433168569,9.90430976430976,0.0594510433168569,0.0594510433168569,10.2314189189189,15.6777871621622,0.188371448503904,0.354791234625713,0.0905231106957434
"260","イオン","8267","BBB","","SP","General",6.10362429377664e-05,489381.366911066,0.0020136787703696,14833.5476539376,5.48467415971193,0.463528941228443,396461,0.000454696441333919,65692.1789675151,169094,523515,2.60444e+12,15402320.6027417,1.64754504365055,396461,0.0407651397754622,18.5772919591607,0.0407651397754622,0.0407651397754622,13.2735743916785,16.2068912141663,0.0561397707450619,0.173808722258632,0.0938094131183611
"261","イズミ","8273","A","+","NonSP","General",0.000486316929276692,76801.7680477447,0.0034244096158247,10906.9895807441,14.9903654256417,7.11712668371139,48320,0.000674246356669625,55395.1825331126,44601,62114,2.6767e+11,6001434.94540481,49.7885714285714,35688,0.197804986879864,3.93278487941527,0.197804986879864,0.146094047428985,70.0285714285714,88.7342857142857,0.245636741145435,0.34208830608075,0.189117506757831
"262","平和堂","8276","A","","J1","General",0.000244831157198718,84956.5073252407,0.0028629565539989,7265.2167812142,8.65747004252029,4.8125702966308,32113,0.000548504461498704,37921.2959237692,17631,29965,1.21777e+11,6906982.02030514,387.405405405405,32113,0.246590594956538,4.34600367094944,0.246590594956538,0.246590594956538,868.918918918919,809.864864864865,0.118148860460909,0.20080146354212,0.107607471673009
"263","フジ","8278","A","-","NonSP","General",0.000178707788348137,108780.933274879,0.00245281205571149,7925.59705287366,7.30371856722025,3.77926402933721,12598,0.000329002004619295,59087.7858707731,9218,16303,74438792640,8075373.4692992,28.6317991631799,12598,0.144565317176168,5.34527387597375,0.144565317176168,0.144565317176168,53.7112970711297,68.2133891213389,0.104538547029871,0.184887386876545,0.101123348984159
"264","ケーズホールディングス","8282","A","+","NonSP","General",0.000243555555555556,53006.3868613139,0.00122391111111111,10548.1516449996,19.9472925554375,12.8048751991999,56589,0.000251506666666667,51330.647298945,67029,82909,2.90475e+11,4333572.03598442,116.348195329087,36798,0.370878418675982,1.84034302669192,0.370878418675982,0.241170263663235,121.146496815287,176.027600849257,0.289960461313515,0.358655684659509,0.253993455866889
"265","新生銀行","8303","BBB","","SP","Bank",0.000213623898071814,67829.4897283866,0.00359311721373349,4032.71007820642,5.99982868784649,0.515224427462721,249230,0.00096214912744756,15060.0354837299,78148,93792,3.75341e+11,4802950.81128116,3.73362121314351,247126,0.0254071821291164,104.587075656772,0.0254071821291164,0.0251926946629218,17.8160043181972,6.32831792726537,0.208813965108605,0.250615235392669,0.152572022084951
"266","新生銀行","8303","A","-","J1","Bank",0.000213623898071814,67829.4897283866,0.00359311721373349,4032.71007820642,5.99982868784649,0.515224427462721,249230,0.00096214912744756,15060.0354837299,78148,93792,3.75341e+11,4802950.81128116,3.73362121314351,247126,0.0254071821291164,104.587075656772,0.0254071821291164,0.0251926946629218,17.8160043181972,6.32831792726537,0.208813965108605,0.250615235392669,0.152572022084951
"267","あおぞら銀行","8304","BBB","+","SP","Bank",0.000329505383144247,74718.050931575,0.00414243309574826,5943.36696113925,7.88904293969417,0.658744004004823,728732,0.00616058488004396,3996.37379881767,81818,87645,2.91229e+11,3559473.46549659,2.03386558129827,727136,0.134282464313151,61.9186376861201,0.134282464313151,0.13398837154236,39.0260905865164,4.57341891045711,0.525299348335527,0.562710667394305,0.81818
"268","あおぞら銀行","8304","A","","NonSP","Bank",0.000329505383144247,74718.050931575,0.00414243309574826,5943.36696113925,7.88904293969417,0.658744004004823,728732,0.00616058488004396,3996.37379881767,81818,87645,2.91229e+11,3559473.46549659,2.03386558129827,727136,0.134282464313151,61.9186376861201,0.134282464313151,0.13398837154236,39.0260905865164,4.57341891045711,0.525299348335527,0.562710667394305,0.81818
"269","三菱UFJフィナンシャル・グループ","8306","AA","-","NonSP","Bank",7.67218652924976e-05,75467.4039522627,0.00130439282619916,4438.84685940151,6.20164542656651,0.289878379496192,34904946,0.00256994246365183,2252.96872668991,1998143,2378000,7.86398e+12,3935644.24568212,1.23371452453314,34771275,0.10213373727384,143.716256518082,0.10213373727384,0.101742608784625,42.3255769073669,2.81542397704092,0.331623497843108,0.394666787047229,0.93305200575481
"270","三井住友トラスト・ホールディングス","8309","AA","-","NonSP","Bank",0.000532927156558647,67476.3887661685,0.00725451132058861,4956.91555376639,7.42467777381801,0.321735086145529,6553089,0.017461333517226,2059.40743096881,399277,454002,1.34955e+12,3379984.3216614,1.23147731960667,6525289,0.110244676771052,130.927438645645,0.110244676771052,0.109776988629744,41.3492971448627,2.79542389892186,0.289240195474756,0.328883525036329,1.52624155224611
"271","三井住友フィナンシャルグループ","8316","AA","-","NonSP","Bank",0.000489126554800767,75542.8214586522,0.0086578682449729,4267.79421383025,5.68419738891375,0.277114791777875,18795951,0.0136761272539804,2701.78825582701,1371640,1621980,5.07827e+12,3702334.4317751,1.20052826050851,18650005,0.0814787682448478,142.224479956596,0.0814787682448478,0.0808461053745167,34.5671353386278,2.89664631369531,0.35149464150309,0.415646436838516,0.586015921429331
"272","三井住友フィナンシャルグループ","8316","A","-","SP","Bank",0.000489126554800767,75542.8214586522,0.0086578682449729,4267.79421383025,5.68419738891375,0.277114791777875,18795951,0.0136761272539804,2701.78825582701,1371640,1621980,5.07827e+12,3702334.4317751,1.20052826050851,18650005,0.0814787682448478,142.224479956596,0.0814787682448478,0.0808461053745167,34.5671353386278,2.89664631369531,0.35149464150309,0.415646436838516,0.586015921429331
"273","千葉銀行","8331","A","-","SP","Bank",8.762740919782e-05,71096.4760573452,0.0012774114815746,4877.05026129919,6.86390146072337,0.399269914105175,1913821,0.00234674618536259,2654.73958745881,105829,115397,5.0807e+11,4800857.98788612,4.96781369482099,1894887,0.113536676725747,146.073225473799,0.113536676725747,0.112413424636275,134.042822384428,8.02203684393465,0.454318708680347,0.495393663604362,0.729508027214636
"274","群馬銀行","8334","AA","","NonSP","Bank",4.54428476044671e-05,77019.8212590872,0.00125741653231397,2783.48495510798,3.61398521783712,0.186590573483415,1987175,0.00455891007110294,767.727361455332,27900,34679,1.52561e+11,5468136.20071685,6.86823855755895,1982153,0.197381954481393,290.310072378096,0.197381954481393,0.196883129679649,690.034327323162,12.0246185852982,0.194674704848028,0.241975773814508,0.573460494943682
"275","群馬銀行","8334","A","-","SP","Bank",4.54428476044671e-05,77019.8212590872,0.00125741653231397,2783.48495510798,3.61398521783712,0.186590573483415,1987175,0.00455891007110294,767.727361455332,27900,34679,1.52561e+11,5468136.20071685,6.86823855755895,1982153,0.197381954481393,290.310072378096,0.197381954481393,0.196883129679649,690.034327323162,12.0246185852982,0.194674704848028,0.241975773814508,0.573460494943682
"276","武蔵野銀行","8336","A","","NonSP","Bank",0.000378518781110363,43300.361350422,0.00737096994047351,2223.58795821478,5.13676908625244,0.240527626936312,425702,0.0125927010125229,1301.54761744131,14970,17681,55407142384,3701211.91609886,9.10099573257468,418592,0.0839517937142351,286.793224365138,0.0839517937142351,0.0825496456075591,303.775248933144,12.5753911806543,0.20961102243132,0.247570640454787,0.327263187810157
"277","千葉興業銀行","8337","A","-","NonSP","Bank",0.000105142610279483,24252.7743340381,0.00270438056272206,942.914630858508,3.96896432127633,0.218426247353948,256027,0.00379412925750882,672.090966577744,7991,10317,17207343390,2153340.4317357,14.6894409937888,255066,0.0835121642537132,297.154696132597,0.0835121642537132,0.0831987004790027,531.076604554865,21.360248447205,0.159864762133397,0.206397791381587,0.128638119768191
"278","筑波銀行","8338","BBB","+","NonSP","Bank",1.43162683000043e-05,118047.522202381,0.000736199676178335,2295.57286519455,1.94461757635117,0.0809364015542457,174182,0.00114177483746857,1480.15172916834,3357,5835,25781578849,7679946.0378314,2.86614173228346,173600,0.0673530530868055,443.205484147386,0.0673530530868055,0.0671280041328578,229.58530183727,7.65748031496063,0.0937945293509542,0.163029811963902,0.0686952607023001
"279","七十七銀行","8341","AA","","NonSP","Bank",0.000323824387541672,35883.6469612859,0.00669665389467347,1735.19494702311,4.83561481054356,0.252277002445531,804407,0.0104937599850636,1107.32473551324,36134,39726,89073976852,2465101.4792716,14.4824970828471,799782,0.0862519880727963,234.764209837386,0.0862519880727963,0.0857560756244503,470.315635939323,23.1773628938156,0.301176902047076,0.331116223244649,1.46540676453889
"280","青森銀行","8342","A","-","NonSP","Bank",0.000162440222656209,122014.114951981,0.0057981214168512,3418.34856069014,2.80160091480846,0.0905080374777159,448939,0.0218864799276878,905.581896471458,4915,6858,40655103102,8271638.47446592,4.47248322147651,447282,0.12601764655191,519.467629046369,0.12601764655191,0.125552524919937,603.602684563758,9.20536912751678,0.118863361547763,0.165852478839178,0.251252428177078
"281","秋田銀行","8343","A","+","NonSP","Bank",0.000228478035075634,61012.4294678278,0.00976000244947908,1428.27833006784,2.34993178717599,0.118495468709199,210896,0.0116558064067032,1195.97044713982,5626,7489,25222538342,4483209.80127977,9.79620853080569,210575,0.063673521638237,442.268126585659,0.063673521638237,0.0635766056206459,500.75355450237,17.7464454976303,0.129282809017166,0.172093664544891,0.399007092198582
"282","山形銀行","8344","A","+","NonSP","Bank",0.000125411764705882,67537.5234521576,0.00475917647058824,1779.7196746842,2.63784666588307,0.136274963502343,440197,0.0129469705882353,654.207093642165,5844,8070,2.8798e+10,4927789.18548939,2.94475138121547,438958,0.148356590740962,367.677199504337,0.148356590740962,0.147939019026643,305.003453038674,5.5732044198895,0.14175864160097,0.195755003032141,0.486675549633578
"283","東邦銀行","8346","A","","NonSP","Bank",2.50811881188119e-05,82531.9753671246,0.000757964356435644,2730.99913264293,3.30901946850867,0.0932374232903933,856012,0.00339014653465347,610.593075798003,7521,12255,52267500000,6949541.28440367,12.5904572564612,854725,0.12968012180065,538.633210934313,0.12968012180065,0.129485149864792,1702.81312127237,24.3638170974155,0.129060489060489,0.21029601029601,0.319784004421957
"284","東北銀行","8349","BBB","+","NonSP","Bank",0.000127461488976691,78298.1595470383,0.00296817985363839,3362.3299436409,4.29426433915212,0.168572818660874,127674,0.00945035896841464,1056.04454109686,2165,2728,13482943074,6227687.33210162,13.2461538461538,127333,0.130091490161674,359.756964809384,0.130091490161674,0.129744033372155,983.107692307692,20.9846153846154,0.159802184824328,0.201358134041925,0.163606136174715
"285","みちのく銀行","8350","A","-","NonSP","Bank",8.81393803905465e-05,103812.846873398,0.00400792486422763,2282.97692944982,2.21412683281129,0.082652190600781,147980,0.00668522066129834,1368.69079774294,2220,4160,20253886425,9123372.26351351,9.24644549763033,147787,0.0651384643556407,546.1,0.0651384643556407,0.0650535087966419,702.327014218009,19.7156398104265,0.0530123934379254,0.0993385390548511,0.0600227112961661
"286","ふくおかフィナンシャルグループ","8354","A","","J1","Bank",0.000310403570943788,59438.7491867521,0.00501643666170141,3677.90948919155,6.18800780149981,0.215666928256268,1541822,0.00806652712893465,2287.22964729392,86862,99811,3.5265e+11,4059888.09836292,4.20392545879685,1537653,0.0580698130203559,266.014557513701,0.0580698130203559,0.0579127955108886,110.248352582725,7.07227379012258,0.316144623918123,0.363274056064698,0.696015192429427
"287","静岡銀行","8355","A","-","SP","Bank",0.000101979558992102,77466.5048376201,0.00185737524442786,4253.31392980501,5.49922120567691,0.431171180592459,1110303,0.00186565076020509,4234.44739417979,88786,105050,4.70152e+11,5295339.35530376,5.16387305368842,1106106,0.0856023721576782,123.469490718705,0.0856023721576782,0.0852787909767341,95.4697524036416,8.93814345273547,0.384709710685611,0.455181617682105,0.977335021189939
"288","十六銀行","8356","A","+","NonSP","Bank",0.000593922592932511,32580.0032365477,0.0106267159587612,1820.88239443784,5.78165548787531,0.311174814789231,580590,0.0153092487227263,1263.9418400248,29897,35479,73383199290,2454533.87597418,19.4675885911841,579531,0.0849391363884738,192.659460525945,0.0849391363884738,0.084784206841917,502.80639585134,30.6646499567848,0.268505379627468,0.318637400535268,0.811558402779663
"289","八十二銀行","8359","AA","","NonSP","Bank",6.22476769187518e-05,56869.5921716172,0.00177986290136498,1988.91723474047,3.51151188715481,0.261622786567613,1365598,0.00267186242668218,1324.91851550749,47575,53688,1.80931e+11,3803068.83867578,4.04051308102616,1358711,0.121376314856452,209.561596632395,0.121376314856452,0.120764188388476,174.431292862586,6.81838963677927,0.308990770869461,0.348693568185804,0.910648316520874
"290","八十二銀行","8359","A","-","SP","Bank",6.22476769187518e-05,56869.5921716172,0.00177986290136498,1988.91723474047,3.51151188715481,0.261622786567613,1365598,0.00267186242668218,1324.91851550749,47575,53688,1.80931e+11,3803068.83867578,4.04051308102616,1358711,0.121376314856452,209.561596632395,0.121376314856452,0.120764188388476,174.431292862586,6.81838963677927,0.308990770869461,0.348693568185804,0.910648316520874
"291","大垣共立銀行","8361","A","","NonSP","Bank",0.000282679028397875,65232.9962520085,0.00790535509302865,2332.5960419237,3.72287339711804,0.158708258385903,1315246,0.0314412229500374,586.491181634462,18273,23036,77138018068,4221420.56958354,3.79492939666239,1313576,0.184723434364941,309.084997395381,0.184723434364941,0.184488886504397,423.094351732991,7.39281129653402,0.156950826712476,0.197861284088469,0.39067410685652
"292","福井銀行","8362","BBB","+","NonSP","Bank",0.000176519297075474,81407.5301572032,0.00565785349966902,2539.83246488101,3.11989868747575,0.121309930934175,483845,0.0200394132551579,717.086863623681,6594,7843,34695889353,5261736.3289354,9.82027649769585,479284,0.143289009084887,430.537676909346,0.143289009084887,0.141938284843784,1115.85023041475,18.0714285714286,0.155588589226304,0.185059342629952,0.367047035903145
"293","北国銀行","8363","BBB","+","SP","Bank",0.000426566457990673,47729.9600533645,0.0101820022815419,1999.60670180844,4.30685584799417,0.217087008393319,191877,0.00682467208036992,2983.29352095353,18750,23476,57242541092,3052935.52490667,20.0217028380634,189324,0.0366300233437007,223.131879366161,0.0366300233437007,0.0361426462761185,321.328881469115,39.1919866444073,0.237047712963665,0.2967963791752,0.702958047463727
"294","清水銀行","8364","A","-","NonSP","Bank",0.000296100493088497,51908.0527008993,0.00747947955721165,2054.95581376118,4.02635175386341,0.191990963558478,141149,0.0121248298517402,1267.64665466989,4385,5561,17892705766,4080434.61026226,5.69752066115703,140764,0.0826241595573679,307.1976263262,0.0826241595573679,0.082398792736281,234.304132231405,9.19173553719008,0.157836008926643,0.200165574832625,0.405417899408284
"295","滋賀銀行","8366","A","+","NonSP","Bank",0.000245827464456119,75459.4285916788,0.00933260960743307,1987.65412679703,2.63451658810824,0.167454734230565,1239206,0.0233415729766922,794.71936268062,21473,24234,98482100255,4586322.37018581,3.44808454425363,1238112,0.169794299422412,301.158620120492,0.169794299422412,0.169644401049124,328.399207397622,6.40264200792602,0.2494424050927,0.28151572882301,0.649201838190833
"296","南都銀行","8367","A","","NonSP","Bank",0.000464184572139915,40458.0443365949,0.00888542531903076,2113.57355733744,5.22523382324871,0.233680795691493,532079,0.0161110804278952,1165.6573923797,22179,26142,62022181968,2796437.25902881,9.78927203065134,530885,0.0849046337004754,239.720908882258,0.0849046337004754,0.0847141053529211,340.769476372925,16.6934865900383,0.273147121850292,0.321953742703022,0.584827549836515
"297","京都銀行","8369","A","-","SP","Bank",0.000303834269014015,155018.721728942,0.0154027215575892,3057.90115233193,1.97730683652359,0.187739715826451,1437527,0.0189545616991238,2484.88995671038,34195,37588,3.5721e+11,10446264.073695,4.40171919770774,1435105,0.129439838123553,295.460093646909,0.129439838123553,0.12922175297598,275.59923591213,7.18013371537727,0.316163689485558,0.347535041976404,0.812174904401112
"298","紀陽銀行","8370","A","","NonSP","Bank",0.000292147937411095,49940.4518453598,0.00349500711237553,4174.52655484963,8.41924891674626,0.362576037604244,715233,0.0101740113798009,1434.04596823692,26858,29821,1.02568e+11,3818899.39682776,12.8845671267252,713799,0.131991835042917,181.709768284095,0.131991835042917,0.131727199194946,449.703262233375,18.7082810539523,0.340366751574599,0.377916334004993,0.335322612864563
"299","山陰合同銀行","8381","AA","-","NonSP","Bank",9.02486186043307e-05,60388.7359638597,0.00241978670671929,2252.2646251698,3.73651589080839,0.22239193379888,439075,0.00279705740196912,1948.47627945112,21198,24412,85552722240,4035886.51004812,6.01826677994902,438351,0.0732960494334966,245.38882516795,0.0732960494334966,0.073175190036378,187.522939677145,10.3704333050127,0.237704366547803,0.27374464554038,1.0238106737503
"300","鳥取銀行","8383","BBB","","NonSP","Bank",0.000159876290262993,69991.6165279584,0.0051397420648657,2177.15205525443,3.11708315599603,0.141632754922843,29461,0.00306249374995972,3653.88500797665,1912,2670,10764710622,5630078.77719665,4.1455525606469,29258,0.0284245554351675,388.188389513109,0.0284245554351675,0.02822869702054,80.4097035040431,7.19676549865229,0.142590797225744,0.199119994033858,0.211014236839201
"301","伊予銀行","8385","AA","","NonSP","Bank",7.96817877738111e-05,67769.5637970464,0.00228936502846853,2358.7326323458,3.52181219276799,0.301716611862437,778734,0.00240516753828641,2245.16584148117,38815,44104,1.74839e+11,4504418.39495041,4.98917037323535,775885,0.0997162685744974,177.070061672411,0.0997162685744974,0.0993514563932278,151.596403016825,8.52910462192999,0.310975267792048,0.353349303380149,1.85292151995417
"302","伊予銀行","8385","A","-","SP","Bank",7.96817877738111e-05,67769.5637970464,0.00228936502846853,2358.7326323458,3.52181219276799,0.301716611862437,778734,0.00240516753828641,2245.16584148117,38815,44104,1.74839e+11,4504418.39495041,4.98917037323535,775885,0.0997162685744974,177.070061672411,0.0997162685744974,0.0993514563932278,151.596403016825,8.52910462192999,0.310975267792048,0.353349303380149,1.85292151995417
"303","百十四銀行","8386","A","","NonSP","Bank",0.000170366666666667,88632.3615730777,0.0097233,1552.9706992482,1.75239492830644,0.0950783070592155,216353,0.00721176666666667,2093.80040951593,11532,15024,4.53e+10,3928199.79188345,1.80218617771509,214573,0.0425567530247626,338.383253461129,0.0425567530247626,0.0422066260545608,77.2880818053597,5.29760225669958,0.167251631617114,0.217897026831037,0.30898665666363
"304","四国銀行","8387","A","-","NonSP","Bank",0.000217692307692308,32155.4770318021,0.00369550116550117,1894.19504595142,5.8986262434865,0.280371054082883,224249,0.00522724941724942,1339.13640640538,12930,15419,3.003e+10,2322505.80046404,5.61575466025256,223521,0.0706873807095878,205.746481613594,0.0706873807095878,0.0704579018126626,135.846061334937,9.27179795550211,0.311551250542143,0.371524263890897,0.5172
"305","阿波銀行","8388","AA","-","NonSP","Bank",0.000281706753006475,70285.8550201133,0.00677368177613321,2923.07797360137,4.15884244812116,0.315074073834574,301556,0.00697400555041628,2839.11445966918,18220,21517,85615200000,4698968.16684962,5.1811994895789,300528,0.0843942930386938,166.063112887484,0.0843942930386938,0.0841065941262405,129.267120374309,9.1522756273926,0.277798954061018,0.328068062268437,0.77690602080846
"306","大分銀行","8392","A","+","NonSP","Bank",0.000389260186482902,43338.6217902894,0.0124815666248082,1351.59315389699,3.12378035224662,0.165798342750774,341521,0.021024913513811,802.381421874497,11518,13850,27403010558,2379146.60166696,8.72137931034483,339702,0.0945799992356523,260.716389891697,0.0945799992356523,0.0940762497777576,472.063448275862,19.1034482758621,0.199587585991786,0.239997227468852,0.587713031942035
"307","宮崎銀行","8393","A","","NonSP","Bank",0.000681887781142604,29125.0269461078,0.00899344425918995,2208.27520887852,7.59119663623622,0.329076197396456,256482,0.014545238014223,1365.39532598779,16232,18955,35019932400,2157462.56776737,14.6634146341463,255622,0.0733795289647754,184.39883935637,0.0733795289647754,0.0731334828683253,313.782926829268,23.1158536585366,0.296941314210449,0.346754719742426,1.10444308362251
"308","沖縄銀行","8397","A","+","NonSP","Bank",0.00032710396039604,75450.0189178963,0.0067496699669967,3656.47507517786,4.93775649368847,0.296681389107988,305507,0.0126034240924092,1958.19801182952,10674,12784,59824320000,5604676.78471051,12.2550231839258,304650,0.121766826055989,196.257118272841,0.121766826055989,0.121425249038343,473.190108191654,19.758887171561,0.206109523441724,0.246852552714915,0.46970297029703
"309","筑邦銀行","8398","BBB","+","NonSP","Bank",0.000290765592044833,56746.7418822234,0.00679146490169659,2429.52002827521,4.55069124423963,0.207108955040145,48558,0.00777049841415134,2123.41591498826,2413,2797,10310883000,4273055.53253212,13.1666666666667,48282,0.0581619306340103,298.489810511262,0.0581619306340103,0.0578313426185445,352.869565217391,20.268115942029,0.13665194246234,0.158398459621701,0.301625
"310","琉球銀行","8399","A","+","NonSP","Bank",8.64795247894439e-05,83603.604640558,0.00305775175968899,2364.4823282631,2.83291285449406,0.134190404954102,295374,0.00685187852874389,1055.18508094822,6758,9715,31167423810,4611930.12873631,7.38217821782178,293274,0.111616633778302,272.395882655687,0.111616633778302,0.110823080754223,585.89900990099,19.2376237623762,0.117985963197039,0.16961136911205,0.118630084083768
"311","セブン銀行","8410","A","","SP","Bank",3.02338320438766e-05,79050.5152152573,0.000198994664667754,12010.3722579216,15.2849285588741,2.97830361572992,136039,0.000115354936963033,20718.6624423878,49626,63696,2.81855e+11,5679583.28295651,58.1647634584013,125603,0.141341864055639,15.1105563928661,0.141341864055639,0.130499063878597,222.923327895595,103.908646003263,0.361528990944655,0.464029956216716,1.61579787060854
