feet	Rank	RankPrev	Player	percentMade	Attempts	Putts_made
8	58	NA	Ryan McCormick	57.14	35	20
8	61	170	Lucas Glover	56.9	58	33
8	62	37	Scottie Scheffler	56.58	76	43
8	63	72	Adam Scott	56.52	46	26
8	64	60	Cam Davis	56.45	62	35
8	65	NA	Pierceson Coody	56.41	39	22
8	66	124	Mackenzie Hughes	56.06	66	37
8	67	157	Alex Smalley	56	50	28
8	68	29	Matt Fitzpatrick	55.56	54	30
8	68	NA	Ben Silverman	55.56	63	35
8	70	149	Corey Conners	55.36	56	31
8	70	87	Beau Hossler	55.36	56	31
8	70	9	Justin Suh	55.36	56	31
8	73	8	Patrick Cantlay	55.32	47	26
8	73	70	Rickie Fowler	55.32	47	26
8	75	29	Wyndham Clark	55.26	38	21
8	76	22	Maverick McNealy	55.17	58	32
8	77	NA	Daniel Berger	55.1	49	27
8	78	NA	Mac Meissner	55.07	69	38
8	79	NA	Sami Valimaki	55	40	22
8	80	134	Seamus Power	54.93	71	39
8	81	84	Ben Griffin	54.79	73	40
8	82	NA	Bud Cauley	54.76	42	23
8	83	95	Austin Eckroat	54.55	66	36
8	84	81	Sam Stevens	54.41	68	37
8	85	79	Robby Shelton	54.39	57	31
8	86	98	Stephan Jaeger	54.24	59	32
8	86	90	Peter Malnati	54.24	59	32
8	88	51	Aaron Baddeley	53.85	39	21
8	88	14	Justin Lower	53.85	65	35
8	88	187	Ryan Palmer	53.85	26	14
8	88	NA	Will Zalatoris	53.85	39	21
8	92	15	Ryan Moore	53.7	54	29
8	93	148	Gary Woodland	53.49	43	23
8	94	88	Sam Ryder	53.33	60	32
8	94	NA	Camilo Villegas	53.33	45	24
8	96	NA	Nick Dunlap	53.19	47	25
8	97	NA	Lanto Griffin	52.73	55	29
8	98	74	Hideki Matsuyama	52.38	42	22
8	99	17	Byeong Hun An	52.31	65	34
8	100	12	Adam Hadwin	52.08	48	25
8	100	NA	Min Woo Lee	52.08	48	25
8	100	39	Andrew Putnam	52.08	48	25
8	103	12	Andrew Novak	52	50	26
8	104	NA	Chris Gotterup	51.85	54	28
8	105	60	Ryan Brehm	51.61	31	16
8	106	188	Kevin Chappell	51.52	33	17
8	107	131	Hayden Buckley	51.28	39	20
8	108	65	Justin Thomas	51.16	43	22
8	109	41	Tommy Fleetwood	51.02	49	25
8	109	177	Collin Morikawa	51.02	49	25
8	111	47	Sungjae Im	50.94	53	27
8	112	7	Taylor Moore	50.88	57	29
8	112	NA	Alejandro Tosti	50.88	57	29
8	114	159	Patrick Rodgers	50.75	67	34
8	115	NA	Chandler Phillips	50.72	69	35
8	116	123	Mark Hubbard	50.67	75	38
8	117	93	Christiaan Bezuidenhout	50	74	37
8	117	NA	Parker Coody	50	38	19
8	117	38	Brice Garnett	50	34	17
8	117	155	Chesson Hadley	50	34	17
8	117	160	Garrick Higgo	50	54	27
8	117	NA	Joe Highsmith	50	38	19
8	117	NA	Max Homa	50	56	28
8	117	166	Kurt Kitayama	50	48	24
8	117	NA	Robert MacIntyre	50	44	22
8	117	60	Webb Simpson	50	40	20
8	117	28	Adam Svensson	50	76	38
8	117	NA	Josh Teater	50	32	16
8	129	152	Cameron Young	49.33	75	37
8	130	60	Keith Mitchell	49.3	71	35
8	131	107	Lee Hodges	49.09	55	27
8	132	163	Charley Hoffman	48.98	49	24
8	132	NA	C.T. Pan	48.98	49	24
8	134	71	Billy Horschel	48.78	41	20
8	135	NA	Jorge Campillo	48.65	37	18
8	135	68	Nick Hardy	48.65	74	36
8	137	NA	Victor Perez	48.57	35	17
8	138	24	Nick Taylor	48.15	54	26
8	139	NA	David Skinns	47.92	48	23
8	140	50	Jordan Spieth	47.83	46	22
8	140	67	Sepp Straka	47.83	46	22
8	142	133	Chris Kirk	47.69	65	31
8	143	105	Joel Dahmen	47.62	63	30
8	144	172	Kevin Tway	47.5	40	19
8	145	74	Kevin Yu	47.27	55	26
8	146	29	Alex Noren	47.17	53	25
8	147	98	Joseph Bramlett	46.97	66	31
8	148	190	Rory McIlroy	46.81	47	22
8	148	NA	Roger Sloan	46.81	47	22
8	150	NA	Ryo Hisatsune	46.67	45	21
8	151	126	J.J. Spaun	46.43	56	26
8	152	47	Harry Hall	45.83	72	33
8	152	58	David Lipsky	45.83	48	22
8	154	122	Carl Yuan	45.71	35	16
8	155	3	Kevin Kisner	45.45	33	15
8	155	134	Kevin Streelman	45.45	44	20
8	157	95	Tyson Alexander	45	60	27
8	157	NA	Hayden Springer	45	40	18
8	159	55	Greyson Sigg	44.64	56	25
8	160	NA	Patrick Fishburn	44.44	45	20
8	160	41	Brandon Wu	44.44	45	20
8	162	72	Zac Blair	43.75	48	21
8	163	140	Callum Tarren	43.24	37	16
8	164	101	Troy Merritt	43.18	44	19
8	165	NA	Adrien Dumont de Chassart	42.86	42	18
8	165	176	Tyler Duncan	42.86	42	18
8	165	193	Martin Laird	42.86	42	18
8	168	166	Patton Kizzire	42.5	40	17
8	169	NA	Trace Crowe	41.46	41	17
8	170	NA	Rico Hoey	41.3	46	19
8	171	41	Si Woo Kim	41.07	56	23
8	172	58	K.H. Lee	40.98	61	25
8	173	54	Matt NeSmith	40.91	44	18
8	174	41	Austin Smotherman	40.63	32	13
8	175	19	Chez Reavie	40.43	47	19
8	176	15	Tom Kim	39.22	51	20
8	177	NA	Wesley Bryan	39.13	23	9
8	178	NA	Kevin Dougherty	38.89	36	14
8	179	115	Vincent Norrman	38.24	34	13
8	180	129	Tony Finau	38	50	19
8	181	172	Henrik Norlander	37.84	37	14
8	182	138	Dylan Wu	36.67	60	22
8	183	172	Doug Ghim	36.07	61	22
8	184	NA	Jhonattan Vegas	35	40	14
7	1	194	Webb Simpson	75.68	37	28
7	2	NA	Robert MacIntyre	74.51	51	38
7	3	NA	Nicolai Højgaard	73.81	42	31
7	4	NA	Jhonattan Vegas	73.08	52	38
7	5	190	Akshay Bhatia	72.84	81	59
7	6	170	Erik van Rooyen	72.73	66	48
7	7	NA	Jorge Campillo	72.5	40	29
7	7	NA	Trace Crowe	72.5	40	29
7	9	17	Emiliano Grillo	71.88	64	46
7	10	130	Ben Taylor	71.74	46	33
7	11	30	Matt Kuchar	71.43	63	45
7	12	151	Stephan Jaeger	71.23	73	52
7	13	NA	Sami Valimaki	71.19	59	42
7	14	2	Brian Harman	71.01	69	49
7	15	3	Maverick McNealy	70.37	54	38
7	16	117	Taylor Pendrith	70.18	57	40
7	17	89	Aaron Baddeley	70	40	28
7	17	NA	Matthieu Pavon	70	50	35
7	19	4	Taylor Moore	69.88	83	58
7	20	64	Harris English	69.77	86	60
7	21	187	Rickie Fowler	69.7	66	46
7	22	27	J.J. Spaun	69.35	62	43
7	23	11	Sepp Straka	69.23	52	36
7	24	138	Doug Ghim	68.75	64	44
7	25	9	Taylor Montgomery	68.18	44	30
7	26	170	Brandon Wu	67.92	53	36
7	27	NA	Vince Whaley	67.86	28	19
7	28	142	Davis Riley	67.69	65	44
7	29	51	Rory McIlroy	67.31	52	35
7	30	18	Mackenzie Hughes	67.19	64	43
7	31	140	Chris Kirk	67.16	67	45
7	32	112	Corey Conners	67.11	76	51
7	33	147	Christiaan Bezuidenhout	66.67	63	42
7	33	NA	Jacob Bridgeman	66.67	60	40
7	33	127	Tommy Fleetwood	66.67	51	34
7	33	52	Adam Schenk	66.67	72	48
7	33	59	Adam Scott	66.67	57	38
7	33	195	Martin Trainer	66.67	48	32
7	39	132	Harry Hall	66.15	65	43
7	40	122	K.H. Lee	66.13	62	41
7	40	NA	Will Zalatoris	66.13	62	41
7	42	153	Cameron Champ	66	50	33
7	42	123	Scottie Scheffler	66	50	33
7	44	131	Tom Hoge	65.88	85	56
7	45	166	Nick Taylor	65.82	79	52
7	45	30	Brendon Todd	65.82	79	52
7	47	36	Tyson Alexander	65.63	64	42
7	48	102	Russell Henley	65.57	61	40
7	49	101	Ryan Brehm	65.52	29	19
7	49	NA	Ben Silverman	65.52	58	38
7	51	89	Billy Horschel	65.45	55	36
7	52	NA	Chandler Phillips	65.38	78	51
7	53	80	Henrik Norlander	65.22	46	30
7	54	174	Ben Griffin	65.12	86	56
7	55	NA	Daniel Berger	65	40	26
7	56	38	Patrick Rodgers	64.79	71	46
7	57	72	Eric Cole	64.71	85	55
7	57	87	Sungjae Im	64.71	68	44
7	57	NA	Chan Kim	64.71	68	44
7	57	7	Michael Kim	64.71	51	33
7	57	NA	Raul Pereda	64.71	34	22
7	62	175	Collin Morikawa	64.52	62	40
7	62	177	Greyson Sigg	64.52	62	40
7	64	33	Justin Suh	64.44	45	29
7	65	10	Andrew Putnam	64.41	59	38
7	66	28	Seamus Power	64.1	78	50
7	67	13	Xander Schauffele	64.06	64	41
7	68	83	Martin Laird	64	50	32
7	69	99	Keegan Bradley	63.93	61	39
7	69	188	Wyndham Clark	63.93	61	39
7	69	168	Chesson Hadley	63.93	61	39
7	69	144	J.T. Poston	63.93	61	39
7	73	NA	Wesley Bryan	63.89	36	23
7	74	66	Peter Malnati	63.64	77	49
7	74	NA	Victor Perez	63.64	55	35
7	76	NA	Wilson Furr	63.41	41	26
7	76	41	Viktor Hovland	63.41	41	26
7	78	49	Justin Lower	63.33	60	38
7	78	160	Hideki Matsuyama	63.33	60	38
7	80	NA	David Skinns	63.24	68	43
7	81	193	Tyler Duncan	63.04	46	29
7	82	140	Chad Ramey	62.86	70	44
7	82	72	Sahith Theegala	62.86	70	44
7	84	139	Dylan Wu	62.71	59	37
7	85	32	Denny McCarthy	62.69	67	42
7	86	86	Adam Svensson	62.65	83	52
7	87	NA	Max Greyserman	62.5	48	30
7	87	79	Max Homa	62.5	56	35
7	87	149	Ryan Palmer	62.5	32	20
7	90	NA	Blaine Hale, Jr.	62.07	29	18
7	91	NA	Nick Dunlap	61.9	63	39
7	92	114	Joseph Bramlett	61.82	55	34
7	93	68	Kevin Kisner	61.7	47	29
7	94	135	Si Woo Kim	61.54	78	48
7	95	35	Cameron Young	61.43	70	43
7	96	78	Nick Hardy	61.4	57	35
7	97	132	Erik Barnes	61.36	44	27
7	98	25	Nico Echavarria	61.22	49	30
7	98	NA	Patrick Fishburn	61.22	49	30
7	100	NA	C.T. Pan	61.11	36	22
7	101	NA	Ludvig Åberg	61.02	59	36
7	101	145	Zac Blair	61.02	59	36
7	103	12	Lucas Glover	60.87	69	42
7	104	14	Matt Fitzpatrick	60.78	51	31
7	104	173	Jordan Spieth	60.78	51	31
7	106	24	Jason Day	60.71	56	34
7	106	NA	Ryan Fox	60.71	56	34
7	108	NA	Chris Gotterup	60.61	66	40
7	109	67	Austin Smotherman	60.53	38	23
7	110	NA	Brandt Snedeker	60.38	53	32
7	111	NA	Ryo Hisatsune	60.34	58	35
7	112	62	Mark Hubbard	60.26	78	47
7	113	155	Zach Johnson	60	20	12
7	113	84	Keith Mitchell	60	70	42
7	113	170	Gary Woodland	60	45	27
7	116	112	Sam Stevens	59.72	72	43
7	117	NA	Joe Highsmith	59.68	62	37
7	118	NA	Lanto Griffin	59.62	52	31
7	119	108	Alex Smalley	59.57	47	28
7	120	105	Beau Hossler	59.49	79	47
7	121	NA	Paul Barjon	59.38	32	19
7	121	156	Callum Tarren	59.38	64	38
7	123	103	Thomas Detry	59.32	59	35
7	124	157	Aaron Rai	59.26	54	32
7	125	NA	Josh Teater	59.09	44	26
7	126	NA	Hayden Springer	58.97	39	23
7	127	NA	Pierceson Coody	58.93	56	33
7	128	44	Carl Yuan	58.82	51	30
7	129	105	Byeong Hun An	58.73	63	37
7	130	177	Charley Hoffman	58.62	58	34
7	131	126	Brice Garnett	58.49	53	31
7	132	21	Lee Hodges	58.44	77	45
7	133	NA	Parker Coody	58.33	48	28
7	134	46	Kevin Tway	58.06	31	18
7	135	5	Nate Lashley	58	50	29
7	136	137	Matt NeSmith	57.5	40	23
7	137	NA	Tom Whitney	57.45	47	27
7	138	NA	Rico Hoey	57.38	61	35
7	139	23	Patton Kizzire	57.14	42	24
7	139	NA	Jake Knapp	57.14	63	36
7	139	NA	Thorbjørn Olesen	57.14	42	24
7	142	97	Garrick Higgo	56.92	65	37
7	143	163	Shane Lowry	56.72	67	38
7	144	109	Matt Wallace	56.52	46	26
7	145	146	Alex Noren	56.25	48	27
7	146	184	Kevin Chappell	56.1	41	23
7	147	75	Andrew Novak	56.06	66	37
7	148	186	Robby Shelton	55.77	52	29
7	149	56	Davis Thompson	55.71	70	39
7	150	161	Carson Young	55.7	79	44
7	151	191	Troy Merritt	55.56	72	40
7	151	NA	Alejandro Tosti	55.56	54	30
7	153	NA	Ben Kohles	55.38	65	36
7	154	NA	Ryan McCormick	55.17	29	16
7	155	64	Tom Kim	55.1	49	27
7	156	29	Matti Schmid	55	60	33
7	157	NA	Mac Meissner	54.93	71	39
7	158	176	Luke List	54.69	64	35
7	159	22	Kurt Kitayama	54.55	77	42
7	159	87	David Lipsky	54.55	55	30
7	161	142	Kevin Yu	54.41	68	37
7	162	45	Kevin Streelman	54.17	48	26
7	163	167	Tony Finau	54.1	61	33
7	164	99	Vincent Norrman	53.85	39	21
7	165	NA	Min Woo Lee	53.7	54	29
7	165	115	Justin Rose	53.7	54	29
7	167	26	Patrick Cantlay	53.66	41	22
7	168	182	Ryan Moore	53.45	58	31
7	169	NA	Roger Sloan	53.33	45	24
7	170	NA	Kevin Dougherty	53.19	47	25
7	171	50	Austin Eckroat	52.94	68	36
7	172	75	Sam Burns	52.63	57	30
7	173	189	Hayden Buckley	52.54	59	31
7	173	110	Justin Thomas	52.54	59	31
7	175	38	Chez Reavie	52.08	48	25
7	176	103	Sam Ryder	51.85	54	28
7	177	42	Adam Hadwin	51.67	60	31
7	178	157	Joel Dahmen	51.52	66	34
7	179	123	Cam Davis	51.47	68	35
7	180	61	S.H. Kim	51.32	76	39
7	181	NA	Camilo Villegas	50	40	20
7	182	NA	Bud Cauley	47.62	42	20
7	183	NA	Adrien Dumont de Chassart	45.1	51	23
7	184	NA	Rafael Campos	41.67	36	15
6	1	112	Sam Stevens	86.79	53	46
6	2	89	Billy Horschel	86.67	60	52
6	3	61	S.H. Kim	86.61	112	97
6	4	9	Taylor Montgomery	86.27	51	44
6	5	146	Alex Noren	86.05	43	37
6	6	10	Andrew Putnam	84.93	73	62
6	7	142	Kevin Yu	83.33	66	55
6	8	36	Tyson Alexander	82.76	58	48
6	9	97	Garrick Higgo	81.97	61	50
6	10	127	Tommy Fleetwood	81.82	66	54
6	11	33	Justin Suh	81.03	58	47
6	12	132	Harry Hall	80.95	84	68
6	13	5	Nate Lashley	80.88	68	55
6	14	NA	Ben Silverman	80.82	73	59
6	15	75	Sam Burns	80	75	60
6	15	50	Austin Eckroat	80	70	56
6	15	46	Kevin Tway	80	45	36
6	18	NA	Thorbjørn Olesen	79.49	39	31
6	19	NA	Mac Meissner	79.37	63	50
6	20	168	Chesson Hadley	79.03	62	49
6	21	157	Aaron Rai	78.46	65	51
6	21	38	Chez Reavie	78.46	65	51
6	23	188	Wyndham Clark	77.97	59	46
6	23	NA	Min Woo Lee	77.97	59	46
6	25	30	Brendon Todd	77.88	113	88
6	26	184	Kevin Chappell	77.78	27	21
6	26	14	Matt Fitzpatrick	77.78	54	42
6	28	NA	Pierceson Coody	77.61	67	52
6	29	117	Taylor Pendrith	77.59	58	45
6	30	NA	Trace Crowe	77.55	49	38
6	31	13	Xander Schauffele	77.42	62	48
6	32	75	Andrew Novak	76.83	82	63
6	33	NA	Victor Perez	76.79	56	43
6	34	21	Lee Hodges	76.53	98	75
6	35	NA	Bud Cauley	76.47	34	26
6	35	NA	Parker Coody	76.47	51	39
6	35	87	Sungjae Im	76.47	85	65
6	38	NA	Ryo Hisatsune	76.39	72	55
6	39	NA	Jacob Bridgeman	76.27	59	45
6	40	32	Denny McCarthy	76.12	67	51
6	41	17	Emiliano Grillo	75.95	79	60
6	42	NA	Matthieu Pavon	75.93	54	41
6	43	NA	Wilson Furr	75.81	62	47
6	44	190	Akshay Bhatia	75.79	95	72
6	45	147	Christiaan Bezuidenhout	75.76	66	50
6	46	89	Aaron Baddeley	75.71	70	53
6	47	NA	Robert MacIntyre	75.68	74	56
6	48	38	Patrick Rodgers	75.53	94	71
6	49	NA	Patrick Fishburn	75.44	57	43
6	50	49	Justin Lower	75.32	77	58
6	51	NA	Chris Gotterup	75.31	81	61
6	52	105	Byeong Hun An	75	52	39
6	52	26	Patrick Cantlay	75	48	36
6	52	24	Jason Day	75	64	48
6	52	155	Zach Johnson	75	52	39
6	52	NA	Jake Knapp	75	56	42
6	52	87	David Lipsky	75	60	45
6	58	137	Matt NeSmith	74.6	63	47
6	59	64	Tom Kim	74.39	82	61
6	60	187	Rickie Fowler	74.32	74	55
6	61	105	Beau Hossler	74.24	66	49
6	62	NA	Hayden Springer	74.19	62	46
6	63	2	Brian Harman	74.07	81	60
6	64	NA	Sami Valimaki	73.91	69	51
6	65	NA	C.T. Pan	73.77	61	45
6	66	23	Patton Kizzire	73.44	64	47
6	67	175	Collin Morikawa	73.33	75	55
6	68	142	Davis Riley	73.24	71	52
6	69	42	Adam Hadwin	73.08	78	57
6	69	72	Sahith Theegala	73.08	78	57
6	71	62	Mark Hubbard	73.03	89	65
6	71	30	Matt Kuchar	73.03	89	65
6	73	161	Carson Young	72.86	70	51
6	74	135	Si Woo Kim	72.62	84	61
6	75	151	Stephan Jaeger	72.22	72	52
6	76	145	Zac Blair	72.06	68	49
6	77	18	Mackenzie Hughes	71.91	89	64
6	77	84	Keith Mitchell	71.91	89	64
6	79	109	Matt Wallace	71.67	60	43
6	80	191	Troy Merritt	71.43	49	35
6	80	170	Erik van Rooyen	71.43	63	45
6	80	170	Gary Woodland	71.43	70	50
6	83	114	Joseph Bramlett	71.25	80	57
6	83	123	Cam Davis	71.25	80	57
6	83	83	Martin Laird	71.25	80	57
6	86	140	Chris Kirk	71.21	66	47
6	87	80	Henrik Norlander	71.19	59	42
6	88	28	Seamus Power	71.13	97	69
6	89	110	Justin Thomas	71.05	76	54
6	90	NA	Brandt Snedeker	70.97	62	44
6	91	115	Justin Rose	70.83	72	51
6	92	NA	Ludvig Åberg	70.77	65	46
6	92	NA	Max Greyserman	70.77	65	46
6	94	22	Kurt Kitayama	70.67	75	53
6	95	144	J.T. Poston	70.65	92	65
6	96	41	Viktor Hovland	70.59	51	36
6	97	122	K.H. Lee	70.42	71	50
6	98	72	Eric Cole	70.37	108	76
6	98	78	Nick Hardy	70.37	81	57
6	100	59	Adam Scott	70.31	64	45
6	100	11	Sepp Straka	70.31	64	45
6	102	NA	Tom Whitney	70.21	47	33
6	103	130	Ben Taylor	70.18	57	40
6	104	66	Peter Malnati	70.15	67	47
6	105	NA	Nick Dunlap	70	60	42
6	105	126	Brice Garnett	70	60	42
6	107	56	Davis Thompson	69.88	83	58
6	108	29	Matti Schmid	69.86	73	51
6	109	160	Hideki Matsuyama	69.84	63	44
6	110	52	Adam Schenk	69.74	76	53
6	111	167	Tony Finau	69.57	69	48
6	112	67	Austin Smotherman	69.44	36	25
6	113	112	Corey Conners	69.23	91	63
6	113	103	Thomas Detry	69.23	65	45
6	115	132	Erik Barnes	69.05	42	29
6	115	64	Harris English	69.05	84	58
6	117	153	Cameron Champ	68.89	45	31
6	118	79	Max Homa	68.75	80	55
6	118	NA	Jhonattan Vegas	68.75	64	44
6	120	NA	Joe Highsmith	68.66	67	46
6	121	173	Jordan Spieth	68.63	51	35
6	122	195	Martin Trainer	68.29	41	28
6	123	4	Taylor Moore	68.18	88	60
6	124	131	Tom Hoge	68.09	94	64
6	124	NA	Vince Whaley	68.09	47	32
6	126	99	Keegan Bradley	67.8	59	40
6	127	NA	Chan Kim	67.74	62	42
6	128	NA	Wesley Bryan	67.65	34	23
6	129	101	Ryan Brehm	67.57	37	25
6	130	25	Nico Echavarria	67.47	83	56
6	131	NA	Chandler Phillips	67.44	86	58
6	132	123	Scottie Scheffler	67.31	52	35
6	133	NA	Jorge Campillo	67.27	55	37
6	134	51	Rory McIlroy	67.21	61	41
6	135	NA	Lanto Griffin	67.19	64	43
6	135	NA	Roger Sloan	67.19	64	43
6	137	177	Charley Hoffman	67.16	67	45
6	137	182	Ryan Moore	67.16	67	45
6	139	NA	Rico Hoey	67.11	76	51
6	140	35	Cameron Young	67.09	79	53
6	141	140	Chad Ramey	66.67	69	46
6	141	NA	David Skinns	66.67	72	48
6	141	27	J.J. Spaun	66.67	69	46
6	144	3	Maverick McNealy	66.32	95	63
6	145	NA	Daniel Berger	66.23	77	51
6	146	102	Russell Henley	66.18	68	45
6	147	NA	Ryan McCormick	66.07	56	37
6	148	NA	Paul Barjon	65.91	44	29
6	149	NA	Raul Pereda	65.85	41	27
6	150	170	Brandon Wu	65.67	67	44
6	151	157	Joel Dahmen	65.59	93	61
6	151	174	Ben Griffin	65.59	93	61
6	153	NA	Will Zalatoris	65.52	58	38
6	154	138	Doug Ghim	65.28	72	47
6	155	176	Luke List	65.15	66	43
6	156	NA	Rafael Campos	65.12	43	28
6	157	45	Kevin Streelman	65	60	39
6	158	12	Lucas Glover	64.79	71	46
6	158	186	Robby Shelton	64.79	71	46
6	160	163	Shane Lowry	64.71	68	44
6	161	7	Michael Kim	64.29	70	45
6	162	NA	Ben Kohles	64	75	48
6	162	156	Callum Tarren	64	75	48
6	162	NA	Camilo Villegas	64	50	32
6	165	NA	Blaine Hale, Jr.	63.83	47	30
6	166	NA	Kevin Dougherty	63.64	55	35
6	167	99	Vincent Norrman	63.27	49	31
6	168	166	Nick Taylor	63.16	76	48
6	169	149	Ryan Palmer	63.04	46	29
6	170	NA	Ryan Fox	62.79	86	54
6	171	NA	Adrien Dumont de Chassart	62.71	59	37
6	172	139	Dylan Wu	62.67	75	47
6	173	68	Kevin Kisner	61.7	47	29
6	174	86	Adam Svensson	61.54	104	64
6	175	NA	Alejandro Tosti	61.29	62	38
6	176	189	Hayden Buckley	60.47	43	26
6	177	103	Sam Ryder	60	70	42
6	178	194	Webb Simpson	58.7	46	27
6	179	177	Greyson Sigg	58.49	53	31
6	180	193	Tyler Duncan	56.86	51	29
6	181	NA	Josh Teater	56.41	39	22
6	182	44	Carl Yuan	51.56	64	33
6	183	108	Alex Smalley	50	54	27
6	184	NA	Nicolai Højgaard	49.02	51	25
5	1	19	Taylor Montgomery	92.65	68	63
5	2	23	Christiaan Bezuidenhout	91.95	87	80
5	3	11	Rory McIlroy	91.89	74	68
5	4	69	Denny McCarthy	91.25	80	73
5	5	9	Jason Day	90.91	88	80
5	6	117	Ben Griffin	90.74	108	98
5	7	176	Dylan Wu	90.22	92	83
5	8	39	Chesson Hadley	90.11	91	82
5	9	NA	Ludvig Åberg	90	80	72
5	10	178	Austin Smotherman	89.8	49	44
5	11	53	Brendon Todd	89.66	116	104
5	12	55	Max Homa	89.62	106	95
5	13	84	Keegan Bradley	89.32	103	92
5	14	162	Henrik Norlander	89.29	56	50
5	15	64	Sam Burns	89.02	82	73
5	16	110	Sam Stevens	89.01	91	81
5	17	78	Mackenzie Hughes	88.89	126	112
5	18	104	Chad Ramey	88.64	88	78
5	19	85	Adam Schenk	88.39	112	99
5	20	131	Sepp Straka	88.37	86	76
5	21	171	Byeong Hun An	88.24	85	75
5	22	96	Beau Hossler	88.17	93	82
5	23	NA	Aaron Baddeley	87.67	73	64
5	24	27	Sungjae Im	87.5	96	84
5	25	10	Sahith Theegala	87.39	119	104
5	26	NA	Jacob Bridgeman	87.32	71	62
5	27	49	Michael Kim	87.23	94	82
5	28	70	Viktor Hovland	87.14	70	61
5	29	26	Andrew Novak	87.13	101	88
5	29	189	Cameron Young	87.13	101	88
5	31	104	Shane Lowry	87.01	77	67
5	32	NA	Patrick Fishburn	86.76	68	59
5	33	45	J.T. Poston	86.67	90	78
5	34	72	Brian Harman	86.52	89	77
5	35	NA	Adrien Dumont de Chassart	86.44	59	51
5	36	92	Matt NeSmith	86.42	81	70
5	37	150	Patrick Cantlay	86.36	66	57
5	37	43	Tommy Fleetwood	86.36	88	76
5	39	80	Peter Malnati	86.32	95	82
5	40	68	Wyndham Clark	86.3	73	63
5	41	17	Matt Kuchar	86.02	93	80
5	42	NA	Roger Sloan	85.9	78	67
5	43	184	Collin Morikawa	85.87	92	79
5	44	62	Eric Cole	85.62	146	125
5	45	128	K.H. Lee	85.57	97	83
5	46	43	Ryan Brehm	85.53	76	65
5	47	NA	Blaine Hale, Jr.	85.51	69	59
5	48	166	Akshay Bhatia	85.42	96	82
5	49	155	Kurt Kitayama	85.32	109	93
5	50	NA	Nick Dunlap	85.29	102	87
5	50	NA	Matthieu Pavon	85.29	68	58
5	50	172	Davis Riley	85.29	102	87
5	53	62	Nick Hardy	85.26	95	81
5	54	NA	C.T. Pan	85.14	74	63
5	55	170	Cam Davis	84.85	99	84
5	56	NA	Chandler Phillips	84.69	98	83
5	57	130	Tom Hoge	84.68	124	105
5	58	129	Justin Rose	84.62	78	66
5	58	72	Matti Schmid	84.62	91	77
5	60	109	Justin Lower	84.5	129	109
5	61	32	Hideki Matsuyama	84.21	95	80
5	62	34	Andrew Putnam	84.16	101	85
5	63	42	Thomas Detry	84.15	82	69
5	63	137	Xander Schauffele	84.15	82	69
5	63	190	Kevin Yu	84.15	82	69
5	66	98	J.J. Spaun	84.04	94	79
5	67	5	Matt Fitzpatrick	83.82	68	57
5	68	38	Taylor Pendrith	83.81	105	88
5	69	79	Martin Laird	83.78	74	62
5	70	95	Patrick Rodgers	83.76	117	98
5	71	143	Brandon Wu	83.53	85	71
5	72	113	Carson Young	83.49	109	91
5	73	107	Doug Ghim	83.33	102	85
5	73	127	Nate Lashley	83.33	90	75
5	75	193	Russell Henley	83.15	89	74
5	76	169	Justin Suh	83.13	83	69
5	77	NA	Jake Knapp	82.98	94	78
5	78	126	Jordan Spieth	82.8	93	77
5	79	91	Keith Mitchell	82.76	116	96
5	80	NA	Wesley Bryan	82.69	52	43
5	81	NA	Ben Silverman	82.61	92	76
5	82	191	Luke List	82.56	86	71
5	83	30	Corey Conners	82.42	91	75
5	84	NA	Max Greyserman	82.35	85	70
5	84	NA	Nicolai Højgaard	82.35	51	42
5	86	18	Adam Hadwin	82.29	96	79
5	87	41	Billy Horschel	82.28	79	65
5	88	NA	Trace Crowe	82.26	62	51
5	89	153	Gary Woodland	82.2	118	97
5	90	132	Scottie Scheffler	82.19	73	60
5	91	28	Cameron Champ	82.09	67	55
5	92	148	Tyler Duncan	82.05	78	64
5	93	NA	Jorge Campillo	82	50	41
5	94	37	Maverick McNealy	81.73	104	85
5	94	156	Davis Thompson	81.73	104	85
5	96	85	Chris Kirk	81.61	87	71
5	97	72	Garrick Higgo	81.58	76	62
5	98	NA	Min Woo Lee	81.54	65	53
5	99	188	Charley Hoffman	81.4	86	70
5	100	NA	Robert MacIntyre	81.25	80	65
5	101	85	Seamus Power	81.2	117	95
5	102	NA	Alejandro Tosti	81.18	85	69
5	103	51	Ben Taylor	81.16	69	56
5	104	54	Si Woo Kim	80.91	110	89
5	105	NA	Vince Whaley	80.82	73	59
5	106	32	Rickie Fowler	80.72	83	67
5	107	16	Kevin Chappell	80.7	57	46
5	108	168	Stephan Jaeger	80.68	88	71
5	109	NA	Ryo Hisatsune	80.65	93	75
5	109	132	Martin Trainer	80.65	62	50
5	111	NA	Kevin Dougherty	80.52	77	62
5	112	93	Tyson Alexander	80.39	102	82
5	113	NA	Wilson Furr	80.36	56	45
5	113	144	Lee Hodges	80.36	112	90
5	115	140	Justin Thomas	80.28	71	57
5	116	66	Alex Noren	80.26	76	61
5	117	85	Austin Eckroat	80.22	91	73
5	118	13	Harris English	80.19	106	85
5	119	NA	Chris Gotterup	80	95	76
5	119	NA	Mac Meissner	80	90	72
5	119	153	Troy Merritt	80	75	60
5	119	161	Taylor Moore	80	110	88
5	119	NA	Thorbjørn Olesen	80	50	40
