feet	Rank	RankPrev	Player	percentMade	Attempts	Putts_made
12.5	76	2	Peter Malnati	31.71	41	13
12.5	78	36	Michael Kim	31.63	98	31
12.5	79	-	Patrick Cantlay	31.25	64	20
12.5	79	-	Kevin Yu	31.25	48	15
12.5	81	-	Emiliano Grillo	31.11	90	28
12.5	82	16	Hideki Matsuyama	31.03	87	27
12.5	83	2	Tom Kim	30.86	81	25
12.5	84	23	Nick Taylor	30.48	105	32
12.5	85	12	Tom Hoge	30.43	115	35
12.5	85	2	Michael Thorbjornsen	30.43	92	28
12.5	87	1	Jake Knapp	30.38	79	24
12.5	88	1	Christiaan Bezuidenhout	30.36	56	17
12.5	89	1	Eric Cole	30.26	76	23
12.5	89	5	Max Homa	30.26	76	23
12.5	91	5	Sepp Straka	30.14	73	22
12.5	92	20	Jordan Smith	30.11	93	28
12.5	93	2	Justin Thomas	30	60	18
12.5	93	2	Davis Thompson	30	60	18
12.5	93	38	Cameron Young	30	80	24
12.5	96	2	Kevin Roy	29.87	77	23
12.5	97	1	A.J. Ewart	29.69	64	19
12.5	98	31	Ben Griffin	29.46	112	33
12.5	99	1	Mackenzie Hughes	29.31	58	17
12.5	100	15	Max Greyserman	29.23	65	19
12.5	101	2	Jeffrey Kang	29.17	48	14
12.5	102	4	Adam Schenk	29.11	79	23
12.5	103	5	Davis Chatfield	28.85	52	15
12.5	104	5	Alex Noren	28.79	66	19
12.5	105	6	Ricky Castillo	28.72	94	27
12.5	106	3	Bud Cauley	28.57	105	30
12.5	106	4	Brandt Snedeker	28.57	28	8
12.5	108	3	Rico Hoey	28.42	95	27
12.5	109	8	Viktor Hovland	28.38	74	21
12.5	110	4	Max McGreevy	28.09	89	25
12.5	111	4	David Ford	28.07	57	16
12.5	112	21	J.T. Poston	28	100	28
12.5	113	4	John Parry	27.96	93	26
12.5	113	23	Taylor Pendrith	27.96	93	26
12.5	115	4	Xander Schauffele	27.94	68	19
12.5	116	4	Luke Clanton	27.91	43	12
12.5	117	-	Pierceson Coody	27.88	104	29
12.5	118	5	Mark Hubbard	27.42	62	17
12.5	118	5	Patton Kizzire	27.42	62	17
12.5	120	5	Rafael Campos	27.27	33	9
12.5	120	5	Doug Ghim	27.27	55	15
12.5	122	31	Si Woo Kim	27.19	114	31
12.5	123	4	Tony Finau	27.17	92	25
12.5	124	4	Hank Lebioda	27.12	59	16
12.5	125	20	Corey Conners	27	100	27
12.5	126	5	J.J. Spaun	26.92	78	21
12.5	127	3	Seamus Power	26.79	56	15
12.5	128	12	Lucas Glover	26.76	71	19
12.5	129	3	Joe Highsmith	26.67	60	16
12.5	130	8	Alex Smalley	26.42	106	28
12.5	131	2	Christo Lamprecht	26.19	42	11
12.5	132	3	Aaron Rai	26	50	13
12.5	133	4	Kris Ventura	25.93	27	7
12.5	134	4	Jimmy Stanger	25.71	35	9
12.5	135	4	Dylan Wu	25.58	43	11
12.5	136	19	Sam Stevens	25.45	110	28
12.5	137	4	Mac Meissner	25.33	75	19
12.5	138	26	Nicolai H_jgaard	25.25	99	25
12.5	139	3	Cam Davis	25	36	9
12.5	139	3	Nick Dunlap	25	32	8
12.5	139	38	Adam Scott	25	80	20
12.5	139	3	Adam Svensson	25	44	11
12.5	143	3	Wyndham Clark	24.69	81	20
12.5	144	3	Brooks Koepka	24.49	49	12
12.5	145	3	Jesper Svensson	24.24	33	8
12.5	146	15	Jhonattan Vegas	24.1	83	20
12.5	147	6	Brian Campbell	23.94	71	17
12.5	148	1	Justin Lower	23.81	42	10
12.5	149	2	Jackson Suber	23.68	38	9
12.5	150	-	Tommy Fleetwood	23.53	68	16
12.5	151	1	Sami Valimaki	22.95	61	14
12.5	152	2	Brian Harman	22.92	96	22
12.5	153	4	Kensei Hirata	22.03	59	13
12.5	154	5	Austin Smotherman	21.98	91	20
12.5	155	3	Rasmus Neergaard-Petersen	21.95	41	9
12.5	156	1	Chandler Blanchet	21.21	66	14
12.5	157	5	Kurt Kitayama	21.11	90	19
12.5	158	2	Justin Rose	19.3	57	11
12.5	159	4	Thorbj_rn Olesen	19.15	47	9
12.5	160	4	Alejandro Tosti	19.05	42	8
12.5	161	4	Marcelo Rozo	17.5	40	7
12.5	162	4	Neal Shipley	15.38	39	6
12.5	163	4	Garrick Higgo	14.49	69	10
12.5	164	4	Isaiah Salinda	11.43	35	4
10	1	-	A.J. Ewart	75	20	15
10	1	-	Sam Ryder	75	12	9
10	3	-	Peter Malnati	69.23	13	9
10	4	-	Erik van Rooyen	66.67	12	8
10	4	-	Danny Walker	66.67	18	12
10	6	2	Sam Burns	64.29	14	9
10	7	3	Rickie Fowler	63.16	19	12
10	8	3	Max Homa	62.5	16	10
10	9	5	Harris English	61.9	21	13
10	10	10	David Lipsky	61.11	18	11
10	11	4	Scottie Scheffler	60.87	23	14
10	12	7	Michael Kim	60	25	15
10	12	1	Hank Lebioda	60	15	9
10	12	1	Rasmus Neergaard-Petersen	60	10	6
10	12	-	Justin Thomas	60	10	6
10	12	1	John VanDerLaan	60	15	9
10	17	-	Akshay Bhatia	58.82	17	10
10	18	7	Jacob Bridgeman	57.14	28	16
10	19	3	Corey Conners	55.56	27	15
